Cau.Cau5AG001642	sp|O81916|YC22_ARATH	62.8	436	156	2	9	444	55	484	4.49e-206	580
Cau.Cau5AG001644	sp|B9RK42|GPC1_RICCO	86.8	348	46	0	10	357	13	360	3.91e-205	572
Cau.Cau5AG001646	sp|F4K5K6|PMIR1_ARATH	51.5	1218	432	35	13	1133	8	1163	0.0	972
Cau.Cau5AG001647	sp|Q9M345|LRK42_ARATH	29.8	507	232	15	141	542	141	628	4.48e-42	163
Cau.Cau5AG001648	sp|H2FLJ1|STML1_CAEEL	60.7	285	112	0	71	355	35	319	3.89e-88	273
Cau.Cau5AG001655	sp|Q56WD3|UN931_ARATH	74.6	437	108	2	17	452	24	458	2.46e-241	670
Cau.Cau5AG001657	sp|P73625|MUTS2_SYNY3	33.4	635	324	13	42	655	2	558	2.63e-79	276
Cau.Cau5AG001659	sp|Q6AWV1|POP5_ARATH	63.7	102	36	1	1	101	9	110	8.70e-39	129
Cau.Cau5AG001661	sp|Q9FLU1|BIN4_ARATH	57.0	151	53	2	152	293	272	419	1.73e-42	155
Cau.Cau5AG001662	sp|Q9FLT9|HP302_ARATH	60.3	252	88	3	8	259	16	255	9.80e-93	276
Cau.Cau5AG001663	sp|Q9SCK2|LSU3_ARATH	50.6	79	32	1	9	87	13	84	2.41e-14	66.2
Cau.Cau5AG001664	sp|O07427|MGLL_MYCTU	31.9	260	166	3	117	368	23	279	1.99e-36	136
Cau.Cau5AG001665	sp|Q9C9X3|ANXD5_ARATH	54.1	314	142	1	1	312	1	314	1.56e-114	336
Cau.Cau5AG001666	sp|Q9SCX8|PPA17_ARATH	63.3	330	113	2	13	340	15	338	6.81e-152	433
Cau.Cau5AG001667	sp|Q9LVJ0|UVB31_ARATH	68.5	403	113	6	22	417	26	421	1.33e-172	492
Cau.Cau5AG001669	sp|P80461|GSHRP_TOBAC	80.1	558	102	4	2	551	1	557	0.0	887
Cau.Cau5AG001670	sp|Q9FX43|M2K9_ARATH	65.2	316	99	5	1	315	1	306	1.07e-144	413
Cau.Cau5AG001671	sp|O04059|DHBK_SOLLC	84.6	591	91	0	1	591	1	591	0.0	963
Cau.Cau5AG001672	sp|Q9C9X7|IDD14_ARATH	50.1	419	141	9	28	426	41	411	6.96e-117	351
Cau.Cau5AG001673	sp|C5Y494|CSPLC_SORBI	41.7	72	37	2	77	146	113	181	1.10e-07	52.4
Cau.Cau5AG001676	sp|Q9LVI9|DPYD_ARATH	82.3	395	67	2	28	422	35	426	1.79e-241	667
Cau.Cau5AG001678	sp|Q9FFI5|NAC86_ARATH	75.9	170	41	0	1	170	1	170	7.70e-92	281
Cau.Cau5AG001679	sp|Q9LR33|R27A2_ARATH	47.5	80	30	1	1	68	38	117	2.20e-17	73.6
Cau.Cau5AG001680	sp|O04379|AGO1_ARATH	81.6	947	158	5	127	1063	108	1048	0.0	1544
Cau.Cau5AG001681	sp|Q9FX32|SUS6_ARATH	73.4	812	201	1	2	798	4	815	0.0	1210
Cau.Cau5AG001683	sp|Q9FX45|ORRM6_ARATH	68.2	88	28	0	76	163	75	162	5.25e-39	134
Cau.Cau5AG001684	sp|B3H5A8|RVE7_ARATH	36.6	437	146	13	28	461	64	372	1.33e-62	210
Cau.Cau5AG001686	sp|Q9FX31|HDG11_ARATH	70.8	695	181	10	31	714	35	718	0.0	939
Cau.Cau5AG001687	sp|Q9LD37|CNG20_ARATH	64.4	769	256	6	5	769	6	760	0.0	976
Cau.Cau5AG001688	sp|Q6ZHE5|DCYD1_ORYSJ	79.2	371	76	1	58	428	57	426	6.83e-222	617
Cau.Cau5AG001690	sp|Q9LSH2|DCE5_ARATH	79.6	494	96	2	6	498	5	494	5.67e-293	803
Cau.Cau5AG001692	sp|Q500V9|DPB2_ARATH	73.9	536	126	4	2	536	4	526	1.43e-278	769
Cau.Cau5AG001693	sp|Q6R0C4|MYB52_ARATH	55.5	263	82	6	1	249	2	243	4.62e-86	259
Cau.Cau5AG001694	sp|Q43644|NDUS1_SOLTU	83.6	740	119	1	1	740	1	738	0.0	1256
Cau.Cau5AG001695	sp|C0LGW2|PAM74_ARATH	32.8	195	119	6	28	215	29	218	9.18e-28	113
Cau.Cau5AG001697	sp|C0LGD6|Y1570_ARATH	31.5	378	225	13	1	361	76	436	1.26e-41	160
Cau.Cau5AG001698	sp|Q9H7Z3|NRDE2_HUMAN	25.4	948	537	30	263	1133	310	1164	3.57e-48	191
Cau.Cau5AG001701	sp|Q54BC9|DYRK2_DICDI	37.8	323	195	3	852	1173	585	902	3.07e-59	224
Cau.Cau5AG001702	sp|Q09MI1|PSBZ_CITSI	96.8	62	2	0	1	62	1	62	3.29e-33	110
Cau.Cau5AG001703	sp|Q3C1I3|PSBC_NICSY	92.3	78	6	0	1	78	384	461	6.33e-44	149
Cau.Cau5AG001704	sp|A0ZZ31|PSBC_GOSBA	69.5	220	16	2	1	169	69	288	5.23e-99	297
Cau.Cau5AG001705	sp|Q06J67|PSBD_BIGNA	97.9	47	1	0	1	47	271	317	5.01e-23	91.3
Cau.Cau5AG001706	sp|P19595|UGPA_SOLTU	57.5	416	163	5	239	641	63	477	9.96e-152	449
Cau.Cau5AG001708	sp|Q94AG6|SAMC1_ARATH	80.3	325	59	2	1	320	1	325	9.47e-179	499
Cau.Cau5AG001709	sp|Q9CAT6|OCT1_ARATH	58.1	539	188	5	14	547	20	525	3.10e-211	601
Cau.Cau5AG001710	sp|F4I933|STR8_ARATH	69.3	368	103	2	82	439	77	444	3.16e-189	536
Cau.Cau5AG001711	sp|Q76CU2|PDR1_TOBAC	56.1	155	56	3	1	144	9	162	2.70e-43	155
Cau.Cau5AG001712	sp|Q9CAT7|BTF3L_ARATH	83.2	161	26	1	1	160	1	161	1.41e-84	248
Cau.Cau5AG001713	sp|Q9AT00|TGD3_ARATH	58.1	62	22	2	53	113	48	106	7.22e-12	63.5
Cau.Cau5AG001715	sp|P0CC34|NU2C1_ATRBE	99.0	100	1	0	1	100	141	240	1.64e-61	199
Cau.Cau5AG001716	sp|Q70PR7|VINSY_RAUSE	36.4	428	235	11	5	410	5	417	1.55e-67	223
Cau.Cau5AG001718	sp|P29602|CPC_CUCSA	38.1	105	60	2	28	127	1	105	2.04e-17	75.9
Cau.Cau5AG001719	sp|Q9SX73|KIP1L_ARATH	36.0	239	134	5	27	262	3	225	1.87e-37	139
Cau.Cau5AG001720	sp|F4JJR8|FEY_ARATH	78.1	375	78	1	10	384	6	376	5.63e-216	598
Cau.Cau5AG001721	sp|O82081|UCC1_ARATH	40.6	138	80	2	15	150	8	145	4.48e-30	115
Cau.Cau5AG001722	sp|Q9SMR2|TBCC_ARATH	58.8	335	113	4	16	332	14	341	1.41e-124	364
Cau.Cau5AG001724	sp|Q0WQQ1|AGD15_ARATH	58.7	247	84	5	4	248	2	232	1.81e-89	267
Cau.Cau5AG001725	sp|Q682I1|BOLA1_ARATH	55.6	99	44	0	2	100	58	156	8.73e-30	107
Cau.Cau5AG001727	sp|O04591|FBK26_ARATH	25.0	224	144	6	13	228	8	215	1.47e-08	59.7
Cau.Cau5AG001728	sp|P0CH30|RING1_GOSHI	52.3	327	88	10	24	312	23	319	3.35e-103	310
Cau.Cau5AG001729	sp|Q9FGG3|WTR45_ARATH	36.3	347	209	3	9	348	1	342	4.11e-75	239
Cau.Cau5AG001730	sp|Q9FGG3|WTR45_ARATH	40.7	356	187	6	4	350	1	341	2.32e-84	262
Cau.Cau5AG001731	sp|Q8GZA6|PP113_ARATH	45.1	818	427	9	47	860	60	859	1.51e-173	527
Cau.Cau5AG001732	sp|A0JNI1|LYSM1_BOVIN	55.3	47	21	0	19	65	40	86	2.07e-07	54.7
Cau.Cau5AG001734	sp|O22165|RLP24_ARATH	68.5	168	43	2	1	167	1	159	9.44e-73	218
Cau.Cau5AG001735	sp|Q9FX21|STT3B_ARATH	89.0	739	76	1	1	739	1	734	0.0	1307
Cau.Cau5AG001736	sp|Q8LR34|ISU1_ORYSJ	75.9	162	32	2	1	158	1	159	3.71e-79	235
Cau.Cau5AG001737	sp|Q8GTQ9|SUCA1_SOLLC	92.6	298	22	0	48	345	34	331	1.04e-199	555
Cau.Cau5AG001738	sp|Q8VY16|CDP1_ARATH	57.7	803	273	10	61	845	63	816	8.01e-306	863
Cau.Cau5AG001739	sp|O81242|RHL1_ARATH	48.2	365	156	6	1	345	1	352	2.35e-93	288
Cau.Cau5AG001740	sp|Q9LUN2|YSL5_ARATH	77.1	665	147	1	42	701	46	710	0.0	1058
Cau.Cau5AG001743	sp|P16347|IAAS_WHEAT	34.2	79	47	2	26	99	5	83	2.64e-07	51.6
Cau.Cau5AG001745	sp|Q94LX1|CLH1_CITUN	60.1	328	119	5	1	325	1	319	5.72e-129	374
Cau.Cau5AG001748	sp|P32765|ASP_THECC	38.7	155	87	3	7	153	5	159	6.72e-34	121
Cau.Cau5AG001749	sp|Q9SJW9|CDT1A_ARATH	27.0	504	299	13	57	551	115	558	2.65e-32	134
Cau.Cau5AG001750	sp|Q9SYL9|RK13_ARATH	67.7	254	60	4	1	245	1	241	1.50e-110	320
Cau.Cau5AG001752	sp|Q8WUD4|CCD12_HUMAN	32.6	141	78	3	9	144	11	139	5.63e-12	63.5
Cau.Cau5AG001753	sp|Q9FJK3|AGL80_ARATH	64.6	158	56	0	1	158	1	158	1.00e-60	196
Cau.Cau5AG001755	sp|Q8LD98|NHL6_ARATH	51.8	255	106	4	1	241	1	252	7.78e-63	199
Cau.Cau5AG001756	sp|Q8LEB2|ADHL6_ARATH	76.4	377	89	0	2	378	5	381	2.36e-226	625
Cau.Cau5AG001757	sp|Q9CQL0|MT21A_MOUSE	41.8	182	89	6	78	256	29	196	2.58e-26	105
Cau.Cau5AG001758	sp|Q9FZ89|Y1815_ARATH	72.7	77	19	2	55	130	48	123	7.19e-29	104
Cau.Cau5AG001760	sp|Q50EK6|C72B1_PINTA	44.0	459	243	5	25	478	31	480	1.29e-134	400
Cau.Cau5AG001761	sp|Q93Z25|PLY22_ARATH	32.6	310	133	9	26	266	82	384	2.60e-36	137
Cau.Cau5AG001764	sp|F4J9Q6|FKB43_ARATH	32.6	751	244	19	1	742	1	498	7.82e-57	205
Cau.Cau5AG001765	sp|Q9M5Z9|RS23_EUPES	47.2	108	12	2	1	63	7	114	4.43e-22	85.9
Cau.Cau5AG001766	sp|Q9SJQ1|PXC1_ARATH	34.6	630	337	17	47	613	28	645	2.35e-88	291
Cau.Cau5AG001767	sp|O22588|TIP32_ARATH	75.9	261	55	3	4	256	7	267	4.69e-137	389
Cau.Cau5AG001768	sp|I6YEE1|PPTH_MYCTU	27.5	273	173	8	54	316	17	274	2.19e-17	85.5
Cau.Cau5AG001771	sp|P14749|AGAL_CYATE	75.7	371	75	2	38	395	42	410	5.13e-207	578
Cau.Cau5AG001772	sp|O81767|PP348_ARATH	30.4	632	422	9	11	635	115	735	6.88e-97	318
Cau.Cau5AG001773	sp|O94464|NVJ2_SCHPO	32.1	81	55	0	522	602	347	427	8.59e-08	59.7
Cau.Cau5AG001775	sp|Q9FKS5|CYC1B_ARATH	87.4	310	36	1	1	310	1	307	1.28e-199	551
Cau.Cau5AG001776	sp|Q8RXN0|AB11G_ARATH	84.7	695	97	2	11	697	1	694	0.0	1157
Cau.Cau5AG001779	sp|Q9ZV87|NAPES_ARATH	68.8	282	83	3	1	277	1	282	3.57e-140	399
Cau.Cau5AG001780	sp|Q9H6L4|ARMC7_HUMAN	61.2	67	26	0	19	85	13	79	4.64e-21	88.6
Cau.Cau5AG001781	sp|O29445|SERA_ARCFU	29.3	263	151	8	32	267	54	308	1.74e-18	88.2
Cau.Cau5AG001782	sp|O29445|SERA_ARCFU	29.7	293	176	6	128	414	39	307	4.76e-33	133
Cau.Cau5AG001783	sp|Q9C6J3|FB52_ARATH	24.7	336	204	15	46	354	32	345	1.49e-10	65.9
Cau.Cau5AG001784	sp|Q9C6J3|FB52_ARATH	24.3	387	218	19	23	383	8	345	1.77e-10	65.9
Cau.Cau5AG001785	sp|D0VWT0|EGS1_CLABR	63.0	316	113	2	9	320	3	318	3.10e-145	414
Cau.Cau5AG001786	sp|D0VWT0|EGS1_CLABR	59.6	314	97	3	9	293	3	315	2.67e-130	375
Cau.Cau5AG001787	sp|D0VWT0|EGS1_CLABR	63.4	317	110	3	9	320	3	318	7.65e-146	416
Cau.Cau5AG001788	sp|B2WSM8|IGS1_CLABR	59.8	316	113	3	9	310	3	318	3.86e-129	373
Cau.Cau5AG001791	sp|Q15GI4|EGS1_OCIBA	58.0	314	112	1	1	294	1	314	1.64e-130	376
Cau.Cau5AG001792	sp|D0VWT0|EGS1_CLABR	62.3	316	115	2	9	320	3	318	5.92e-143	409
Cau.Cau5AG001793	sp|O80592|AAP8_ARATH	50.8	451	197	5	5	433	22	469	5.87e-148	432
Cau.Cau5AG001794	sp|Q9DC48|PRP17_MOUSE	51.7	532	221	6	71	590	72	579	9.36e-187	541
Cau.Cau5AG001796	sp|Q9FIJ7|KAD2_ARATH	71.3	261	73	1	43	301	21	281	2.37e-127	367
Cau.Cau5AG001797	sp|Q9FIJ6|ACCR4_ARATH	46.2	754	355	16	28	764	31	750	6.70e-200	587
Cau.Cau5AG001798	sp|Q9C7G6|GNT10_ARATH	62.8	196	71	2	70	264	60	254	4.84e-78	239
Cau.Cau5AG001799	sp|Q9C7T7|CEPR2_ARATH	53.1	435	155	9	549	941	550	977	4.44e-118	387
Cau.Cau5AG001800	sp|Q940H7|MES12_ARATH	75.1	350	84	2	1	348	1	349	1.74e-187	524
Cau.Cau5AG001801	sp|Q9FVW4|RENT3_ARATH	38.9	370	171	11	1	363	160	481	2.08e-46	167
Cau.Cau5AG001802	sp|Q7DLS1|PSB7B_ARATH	61.5	156	16	3	10	139	48	185	5.07e-51	167
Cau.Cau5AG001803	sp|F6I457|AG11C_VITVI	96.7	60	2	0	1	60	1	60	2.54e-34	118
Cau.Cau5AG001807	sp|Q38841|AGL12_ARATH	64.6	212	63	3	1	201	1	211	7.43e-88	260
Cau.Cau5AG001808	sp|Q9SF78|GDL29_ARATH	73.1	335	89	1	44	377	49	383	2.43e-182	513
Cau.Cau5AG001809	sp|I1M2U5|NAMT1_SOYBN	40.2	356	74	4	1	218	1	355	7.20e-70	220
Cau.Cau5AG001810	sp|Q9SF78|GDL29_ARATH	58.2	335	80	4	44	318	49	383	9.23e-126	367
Cau.Cau5AG001811	sp|Q9SF78|GDL29_ARATH	66.6	335	103	2	44	369	49	383	2.07e-162	462
Cau.Cau5AG001812	sp|Q9SF78|GDL29_ARATH	65.4	335	88	3	44	350	49	383	4.05e-150	431
Cau.Cau5AG001813	sp|Q9SF78|GDL29_ARATH	84.4	32	5	0	22	53	49	80	3.94e-12	63.2
Cau.Cau5AG001814	sp|Q9SF78|GDL29_ARATH	67.5	335	91	2	44	360	49	383	1.96e-160	457
Cau.Cau5AG001816	sp|Q9FQ24|TON1B_ARATH	80.0	50	10	0	1	50	9	58	8.42e-19	79.0
Cau.Cau5AG001817	sp|A0A3Q7I9E2|CTOMT_SOLLC	57.9	361	141	3	3	352	13	373	4.49e-152	435
Cau.Cau5AG001819	sp|A0A3Q7I9E2|CTOMT_SOLLC	57.9	361	141	3	3	352	13	373	2.23e-152	436
Cau.Cau5AG001822	sp|Q8L5Z1|GDL17_ARATH	80.8	104	19	1	21	124	24	126	3.26e-52	176
Cau.Cau5AG001825	sp|Q9LQ32|GXM3_ARATH	70.1	231	68	1	89	319	61	290	8.17e-119	347
Cau.Cau5AG001826	sp|Q28DX0|QTRT2_XENTR	33.8	405	230	13	1	373	1	399	3.63e-52	182
Cau.Cau5AG001828	sp|O80543|Y1280_ARATH	75.0	336	78	3	18	348	20	354	3.30e-179	503
Cau.Cau5AG001829	sp|Q6XBF8|CDR1_ARATH	52.3	436	183	12	10	427	8	436	2.84e-136	400
Cau.Cau5AG001833	sp|Q9C9J0|LHTL5_ARATH	71.8	425	120	0	25	449	24	448	1.20e-221	619
Cau.Cau5AG001835	sp|F4I114|Y1960_ARATH	58.0	581	179	11	116	634	118	695	6.37e-207	600
Cau.Cau5AG001836	sp|Q64UM6|Y2056_BACFR	29.1	196	114	8	87	277	16	191	1.28e-14	73.9
Cau.Cau5AG001838	sp|A7LB59|HSDB_ARAHY	77.2	334	70	2	1	328	1	334	1.77e-192	537
Cau.Cau5AG001839	sp|Q9C9I8|ERF20_ARATH	71.3	94	24	2	12	103	11	103	2.43e-40	135
Cau.Cau5AG001842	sp|Q9C9I6|PP116_ARATH	57.6	677	282	3	4	675	5	681	8.66e-273	767
Cau.Cau5AG001844	sp|Q9C9I3|PP115_ARATH	65.8	626	213	1	57	681	61	686	2.11e-301	840
Cau.Cau5AG001845	sp|Q9C9I2|ERF21_ARATH	60.0	175	60	3	12	186	19	183	4.99e-59	185
Cau.Cau5AG001846	sp|Q9LQ28|ERF22_ARATH	66.9	133	36	4	10	136	17	147	4.11e-52	167
Cau.Cau5AG001848	sp|Q9C994|DTX14_ARATH	54.6	456	207	0	9	464	24	479	4.44e-170	490
Cau.Cau5AG001851	sp|Q9T0G2|CYC2_ARATH	95.5	112	5	0	1	112	1	112	1.68e-78	229
Cau.Cau5AG001852	sp|Q8BVQ5|PPME1_MOUSE	44.4	358	152	6	25	335	14	371	2.57e-91	281
Cau.Cau5AG001853	sp|Q69ZF3|GBA2_MOUSE	39.5	866	431	17	54	903	105	893	1.90e-190	575
Cau.Cau5AG001854	sp|Q32PX7|FUBP1_RAT	34.6	185	101	7	198	382	94	258	2.05e-18	93.6
Cau.Cau5AG001855	sp|O58058|PURE_PYRHO	52.9	104	49	0	112	215	6	109	5.23e-26	103
Cau.Cau5AG001857	sp|Q8W5R2|SHGR2_ARATH	80.6	211	39	2	6	216	15	223	5.82e-113	347
Cau.Cau5AG001858	sp|Q8W5R2|SHGR2_ARATH	59.3	572	206	10	1	568	302	850	7.54e-208	606
Cau.Cau5AG001859	sp|O58058|PURE_PYRHO	46.0	139	74	1	1	138	16	154	2.43e-35	123
Cau.Cau5AG001860	sp|O22609|DEGP1_ARATH	59.3	339	131	5	64	396	102	439	7.08e-124	368
Cau.Cau5AG001861	sp|Q93YZ7|ILVH1_ARATH	47.2	288	114	7	22	277	22	303	2.38e-57	198
Cau.Cau5AG001862	sp|Q8W5R2|SHGR2_ARATH	66.6	933	289	13	6	930	15	932	0.0	1179
Cau.Cau5AG001863	sp|B0K036|SDHF1_RAT	52.9	70	27	2	8	77	3	66	8.44e-10	54.3
Cau.Cau5AG001864	sp|A0A061FBW2|JMT2_THECC	71.8	373	102	2	1	371	1	372	4.46e-186	522
Cau.Cau5AG001865	sp|Q55909|Y305_SYNY3	36.3	190	120	1	139	328	12	200	8.82e-32	121
Cau.Cau5AG001866	sp|Q54JE4|ODO1_DICDI	52.6	986	427	7	41	1000	23	994	0.0	1044
Cau.Cau5AG001868	sp|Q6L5B5|PTD_ORYSJ	70.9	223	65	0	26	248	26	248	2.62e-111	323
Cau.Cau5AG001869	sp|Q8RX37|P2C02_ARATH	50.0	300	137	5	106	394	79	376	4.25e-87	272
Cau.Cau5AG001871	sp|O81852|AKH2_ARATH	80.2	378	73	1	68	445	68	443	3.47e-212	612
Cau.Cau5AG001872	sp|Q9SA18|AKH1_ARATH	79.7	419	62	2	1	396	493	911	2.00e-227	648
Cau.Cau5AG001874	sp|Q9SA18|AKH1_ARATH	81.3	873	161	2	46	918	41	911	0.0	1415
Cau.Cau5AG001876	sp|Q9M8T3|Y2910_ARATH	48.9	176	84	2	15	186	11	184	1.09e-46	154
Cau.Cau5AG001877	sp|F4IYF8|SYHC_ARATH	62.3	891	298	12	2	864	3	883	0.0	984
Cau.Cau5AG001879	sp|Q9M3B2|WSD5_ARATH	50.0	484	213	10	24	485	23	499	1.31e-150	442
Cau.Cau5AG001880	sp|Q9M3B2|WSD5_ARATH	47.2	487	229	12	2	471	32	507	3.83e-132	394
Cau.Cau5AG001881	sp|Q9S7A3|MOC2A_ARATH	66.3	83	28	0	23	105	14	96	1.78e-34	117
Cau.Cau5AG001882	sp|Q9M5J8|PGIP2_ARATH	37.8	111	59	4	367	469	220	328	5.10e-12	70.5
Cau.Cau5AG001883	sp|P0DXH0|LFS_CITSI	58.4	190	76	3	1	189	143	330	1.55e-70	220
Cau.Cau5AG001885	sp|Q6EU30|Y2835_ORYSJ	30.0	90	61	2	3	91	95	183	1.18e-06	49.3
Cau.Cau5AG001886	sp|P0DXH0|LFS_CITSI	99.5	192	1	0	1	192	143	334	3.39e-140	397
Cau.Cau5AG001887	sp|Q27GK7|TPR4_ARATH	55.3	85	38	0	98	182	301	385	1.17e-19	89.0
Cau.Cau5AG001888	sp|Q9LT02|PDR2_ARATH	79.0	1192	231	6	1	1189	1	1176	0.0	1847
Cau.Cau5AG001890	sp|F4I313|SCY2A_ARATH	68.4	937	250	10	1	915	1	913	0.0	1135
Cau.Cau5AG001891	sp|Q9FZ03|MAN2_SOLLC	70.7	375	110	0	31	405	38	412	7.37e-205	573
Cau.Cau5AG001892	sp|Q9C9H5|GUN9_ARATH	71.4	168	48	0	1	168	208	375	7.76e-87	266
Cau.Cau5AG001893	sp|Q15427|SF3B4_HUMAN	46.8	77	40	1	6	82	10	85	7.83e-16	76.6
Cau.Cau5AG001894	sp|Q9C757|INT2_ARATH	78.9	71	14	1	1	71	1	70	4.03e-30	115
Cau.Cau5AG001896	sp|F4I3B3|RB47A_ARATH	57.5	179	66	4	1	177	275	445	5.22e-58	190
Cau.Cau5AG001898	sp|Q9C757|INT2_ARATH	79.2	72	12	2	1	71	1	70	3.78e-30	113
Cau.Cau5AG001899	sp|F4I8I0|SUN4_ARATH	51.9	495	198	12	1	464	1	486	7.51e-137	414
Cau.Cau5AG001900	sp|Q9SE83|DRP2A_ARATH	39.7	599	169	17	1	418	327	914	1.11e-83	277
Cau.Cau5AG001901	sp|Q9LQ55|DRP2B_ARATH	76.8	112	25	1	9	119	197	308	1.35e-44	157
Cau.Cau5AG001903	sp|Q09ME0|RK16_CITSI	90.8	119	11	0	1	119	18	136	1.93e-75	222
Cau.Cau5AG001904	sp|Q09ME1|RK14_CITSI	82.4	108	9	1	1	98	1	108	5.91e-57	174
Cau.Cau5AG001907	sp|Q9SE83|DRP2A_ARATH	54.0	924	217	15	1	726	1	914	1.17e-263	754
Cau.Cau5AG001908	sp|Q5PPG7|EIF2D_RAT	31.6	623	344	17	1	598	1	566	1.32e-73	249
Cau.Cau5AG001909	sp|Q9LT10|CXE18_ARATH	51.2	328	146	7	4	328	13	329	1.24e-113	335
Cau.Cau5AG001910	sp|Q9LT10|CXE18_ARATH	48.5	330	150	5	19	343	17	331	9.11e-111	328
Cau.Cau5AG001911	sp|Q9LT10|CXE18_ARATH	50.2	325	151	5	11	330	13	331	1.10e-108	323
Cau.Cau5AG001912	sp|Q9LT10|CXE18_ARATH	55.4	343	138	5	1	340	1	331	6.71e-130	377
Cau.Cau5AG001913	sp|Q9LT10|CXE18_ARATH	52.1	330	144	5	15	341	13	331	6.01e-114	337
Cau.Cau5AG001914	sp|Q9LT10|CXE18_ARATH	51.6	322	141	7	1	318	21	331	1.38e-106	317
Cau.Cau5AG001916	sp|Q9LT10|CXE18_ARATH	52.5	305	133	4	17	318	33	328	4.89e-110	326
Cau.Cau5AG001917	sp|Q9LT10|CXE18_ARATH	47.2	324	157	5	29	348	13	326	6.00e-100	301
Cau.Cau5AG001918	sp|F4JLK2|SPSA4_ARATH	72.0	1050	268	5	1	1024	1	1050	0.0	1516
Cau.Cau5AG001920	sp|F4I8H8|GDPD4_ARATH	61.1	306	117	1	22	325	21	326	4.18e-128	372
Cau.Cau5AG001923	sp|A8MS85|SPT61_ARATH	72.1	86	24	0	26	111	1280	1365	8.79e-34	126
Cau.Cau5AG001924	sp|Q9SN28|ATL7_ARATH	56.0	191	72	5	13	198	17	200	4.96e-60	192
Cau.Cau5AG001926	sp|Q9SN26|PHL11_ARATH	53.2	278	104	4	1	277	1	253	2.64e-86	261
Cau.Cau5AG001928	sp|O49163|HM1_MAIZE	43.7	348	180	9	3	339	5	347	1.83e-83	259
Cau.Cau5AG001929	sp|O81815|MO1_ARATH	52.2	161	63	1	25	171	146	306	1.34e-50	172
Cau.Cau5AG001930	sp|O74458|SFC4_SCHPO	35.5	169	98	3	759	922	844	1006	2.62e-16	87.8
Cau.Cau5AG001931	sp|Q9C809|B3GT8_ARATH	81.9	237	43	0	1	237	157	393	4.51e-148	421
Cau.Cau5AG001933	sp|Q9FLP7|FB294_ARATH	26.6	331	213	11	2	325	6	313	4.93e-22	99.4
Cau.Cau5AG001935	sp|O22466|MSI1_SOLLC	46.0	348	103	7	1	268	81	423	3.56e-90	276
Cau.Cau5AG001936	sp|Q9SV87|BRN2_ARATH	58.3	381	92	10	2	357	3	341	1.14e-143	413
Cau.Cau5AG001937	sp|P37707|B2_DAUCA	70.5	156	38	2	82	237	57	204	1.29e-78	238
Cau.Cau5AG001938	sp|Q9LT31|VPS9A_ARATH	44.9	408	189	5	20	397	11	412	1.83e-107	329
Cau.Cau5AG001939	sp|Q9C809|B3GT8_ARATH	69.8	401	108	5	20	415	1	393	1.52e-200	561
Cau.Cau5AG001940	sp|Q9C809|B3GT8_ARATH	63.3	414	123	7	3	411	1	390	1.21e-177	504
Cau.Cau5AG001941	sp|Q1ECI2|ERF23_ARATH	55.0	109	46	1	35	143	45	150	1.97e-28	107
Cau.Cau5AG001942	sp|Q56XQ6|PTR15_ARATH	73.3	584	141	5	1	581	1	572	3.81e-296	820
Cau.Cau5AG001944	sp|Q9FVV1|GDL28_ARATH	62.5	360	128	2	13	365	13	372	1.25e-167	475
Cau.Cau5AG001945	sp|Q9FVV7|RD521_ARATH	83.8	136	21	1	51	186	42	176	9.93e-79	235
Cau.Cau5AG001946	sp|Q9M1S3|ARP1_ARATH	63.2	95	35	0	14	108	9	103	3.45e-34	127
Cau.Cau5AG001947	sp|Q94KD3|VP52A_ARATH	85.5	684	99	0	24	707	24	707	0.0	1163
Cau.Cau5AG001948	sp|D9J034|WHY2_SOLTU	62.1	243	84	5	1	240	1	238	1.12e-91	272
Cau.Cau5AG001949	sp|P41127|RL131_ARATH	85.0	206	31	0	1	206	1	206	2.55e-123	350
Cau.Cau5AG001951	sp|F4KH86|TAD3_ARATH	56.3	64	28	0	2	65	1	64	4.27e-20	84.7
Cau.Cau5AG001952	sp|Q7XZU0|SAC9_ARATH	67.8	59	19	0	1	59	1029	1087	1.10e-22	94.7
Cau.Cau5AG001953	sp|Q7XZU0|SAC9_ARATH	51.1	752	174	11	20	593	269	1004	1.22e-222	666
Cau.Cau5AG001954	sp|Q84K34|SIL10_ARATH	61.8	34	13	0	82	115	96	129	2.77e-08	53.5
Cau.Cau5AG001957	sp|Q9XF89|CB5_ARATH	85.5	282	38	2	12	293	2	280	3.89e-174	485
Cau.Cau5AG001959	sp|P51281|YCF45_PORPU	60.3	330	128	2	66	394	1	328	4.77e-133	396
Cau.Cau5AG001960	sp|A0A1S4CPU8|BBLD2_TOBAC	64.4	536	174	6	19	542	26	556	1.01e-237	668
Cau.Cau5AG001962	sp|Q8S8N6|PLA2A_ARATH	73.0	137	37	0	20	156	12	148	5.20e-74	221
Cau.Cau5AG001964	sp|O82616|SCRK5_ARATH	78.6	323	55	2	2	311	3	324	1.57e-179	501
Cau.Cau5AG001965	sp|Q66GN9|CLPX3_ARATH	59.9	695	184	13	1	654	1	641	1.05e-252	715
Cau.Cau5AG001966	sp|Q9C501|PPR70_ARATH	60.5	524	204	2	5	527	16	537	2.46e-196	561
Cau.Cau5AG001967	sp|O82617|BBX23_ARATH	58.7	126	40	2	1	126	1	114	1.25e-45	149
Cau.Cau5AG001968	sp|Q9C502|CAP11_ARATH	52.9	384	160	3	1	383	1	364	1.65e-126	373
